h_0,h_1,h_2,h_3,y
0.7159999233968035,0.5231883119115297,-0.5,-0.5,0.26666666666666666
0.7159999233968035,0.5231883119115297,-0.5,-0.5,0.3333333333333333
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.4
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.4666666666666667
0.7733902987681047,0.5231883119115297,-0.5,-0.5,0.5333333333333333
0.7733902987681047,0.5231883119115297,-0.5,-0.5,0.6
0.7733902987681047,0.13854597551902348,-0.5,0,-0.6666666666666666
0.7733902987681047,0.13854597551902348,-0.5,0,-0.7333333333333333
0.7733902987681047,0.13854597551902348,-0.4,0,0.8
0.7733902987681047,0.13854597551902348,-0.4,0,0.8666666666666667
0.7733902987681047,-0.5871571770475918,-0.4,-1,0.9333333333333333
0.7733902987681047,-0.5871571770475918,-0.4,-1,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.02857142857142857
0.618602140403562,0.5231883119115297,-0.5,-1,-0.05714285714285714
0.618602140403562,0.5231883119115297,-0.5,-1,-0.08571428571428572
0.618602140403562,0.5231883119115297,-0.40625,-1,0.11428571428571428
0.618602140403562,0.5231883119115297,-0.40625,-1,0.14285714285714285
0.618602140403562,0.5231883119115297,-0.40625,-1,-0.17142857142857143
0.618602140403562,0.5231883119115297,-0.40625,-1,-0.2
0.618602140403562,0.5231883119115297,-0.3125,-1,0.22857142857142856
0.618602140403562,0.5231883119115297,-0.3125,-1,0.2571428571428571
0.618602140403562,0.5231883119115297,-0.3125,-1,-0.2857142857142857
0.618602140403562,0.5231883119115297,-0.3125,-1,-0.3142857142857143
0.618602140403562,0.5231883119115297,-0.21875,-1,0.34285714285714286
0.618602140403562,0.5231883119115297,-0.21875,-1,0.37142857142857144
0.618602140403562,0.5231883119115297,-0.21875,-1,-0.4
0.618602140403562,0.5231883119115297,-0.21875,-1,-0.42857142857142855
0.618602140403562,0.5231883119115297,-0.21875,-1,0.45714285714285713
0.618602140403562,0.5231883119115297,-0.21875,-1,0.4857142857142857
0.618602140403562,0.5231883119115297,-0.21875,-1,-0.5142857142857142
0.618602140403562,0.5231883119115297,-0.21875,-1,-0.5428571428571428
0.618602140403562,0.5231883119115297,-0.125,-1,0.5714285714285714
0.618602140403562,0.5231883119115297,-0.125,-1,0.6
0.618602140403562,0.13854597551902348,-0.125,0,-0.6285714285714286
0.618602140403562,0.13854597551902348,-0.125,0,-0.6571428571428571
0.618602140403562,0.13854597551902348,-0.03125,0,0.6857142857142857
0.618602140403562,0.13854597551902348,-0.03125,0,0.7142857142857143
0.618602140403562,0.08079272843629592,-0.03125,-1,-0.7428571428571429
0.618602140403562,0.08079272843629592,-0.03125,-1,-0.7714285714285715
0.618602140403562,0.08079272843629592,-0.03125,0,0.8
0.618602140403562,0.08079272843629592,-0.03125,0,0.8285714285714286
0.618602140403562,-0.07576568547998053,-0.03125,-1,-0.8571428571428571
0.618602140403562,-0.07576568547998053,-0.03125,-1,-0.8857142857142857
0.618602140403562,-0.07576568547998053,0.0625,-1,0.9142857142857143
0.618602140403562,-0.07576568547998053,0.0625,-1,0.9428571428571428
0.618602140403562,-0.5871571770475918,0.0625,0,0.9714285714285714
0.618602140403562,-0.5871571770475918,0.0625,0,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,-0.05
0.618602140403562,0.5231883119115297,-0.5,-1,0.1
0.7159999233968035,0.5231883119115297,-0.5,-0.5,-0.15
0.6705627240900138,0.5231883119115297,-0.5,-1,0.2
0.6705627240900138,0.5231883119115297,-0.5,-0.5,-0.25
0.6705627240900138,0.35364088408689387,-0.5,-1,0.3
0.7733902987681047,0.35364088408689387,-0.5,-1,-0.35
0.7733902987681047,0.08079272843629592,-0.5,-1,0.4
0.7733902987681047,0.08079272843629592,-0.4,-1,-0.45
0.7733902987681047,0.08079272843629592,-0.4,-1,0.5
0.8676560864451834,0.08079272843629592,-0.4,-1,-0.55
0.83563488719814,0.08079272843629592,-0.39285714285714285,-1,0.6
0.83563488719814,0.08079272843629592,-0.2857142857142857,-1,-0.65
0.83563488719814,0.08079272843629592,-0.2857142857142857,-1,0.7
0.9235038529964443,0.08079272843629592,-0.2857142857142857,0,-0.75
0.8992846331975926,0.08079272843629592,-0.2692307692307692,-1,0.8
0.8992846331975926,0.08079272843629592,-0.15384615384615385,0,-0.85
0.8992846331975926,-0.1710821551751447,-0.15384615384615385,0,0.9
0.8992846331975926,-0.1710821551751447,-0.15384615384615385,1,-0.95
0.8992846331975926,-0.1710821551751447,-0.15384615384615385,1,-1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.1111111111111111
0.618602140403562,0.5231883119115297,-0.5,-1,-0.2222222222222222
0.618602140403562,0.5231883119115297,-0.40625,-1,0.3333333333333333
0.618602140403562,0.35364088408689387,-0.40625,-1,-0.4444444444444444
0.618602140403562,0.35364088408689387,-0.3125,-1,0.5555555555555556
0.618602140403562,0.08079272843629592,-0.3125,-1,-0.6666666666666666
0.618602140403562,0.08079272843629592,-0.3125,0,0.7777777777777778
0.618602140403562,-0.5871571770475918,-0.3125,-1,0.8888888888888888
0.618602140403562,-0.5871571770475918,-0.3125,-1,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.058823529411764705
0.618602140403562,0.5231883119115297,-0.5,-1,-0.11764705882352941
0.618602140403562,0.5231883119115297,-0.5,-1,0.17647058823529413
0.618602140403562,0.35364088408689387,-0.5,-1,-0.23529411764705882
0.618602140403562,0.35364088408689387,-0.5,-1,0.29411764705882354
0.618602140403562,0.08079272843629592,-0.5,-1,-0.35294117647058826
0.618602140403562,0.08079272843629592,-0.40625,-1,0.4117647058823529
0.618602140403562,0.08079272843629592,-0.40625,-1,-0.47058823529411764
0.7159999233968035,0.08079272843629592,-0.40625,0,0.5294117647058824
0.6705627240900138,0.08079272843629592,-0.4,-1,-0.5882352941176471
0.6705627240900138,0.08079272843629592,-0.4,0,0.6470588235294118
0.6705627240900138,0.2702979047745746,-0.4,-1,-0.7058823529411765
0.7733902987681047,0.2702979047745746,-0.3,0,0.7647058823529411
0.7733902987681047,0.08079272843629592,-0.3,-1,-0.8235294117647058
0.7733902987681047,0.08079272843629592,-0.2,-1,0.8823529411764706
0.7733902987681047,-0.5871571770475918,-0.2,0,0.9411764705882353
0.7733902987681047,-0.5871571770475918,-0.2,0,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.034482758620689655
0.618602140403562,0.5231883119115297,-0.5,-1,-0.06896551724137931
0.7159999233968035,0.5231883119115297,-0.5,-0.5,0.10344827586206896
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.13793103448275862
0.6705627240900138,0.5231883119115297,-0.5,-0.5,0.1724137931034483
0.6705627240900138,0.35364088408689387,-0.5,-1,-0.20689655172413793
0.7733902987681047,0.35364088408689387,-0.5,-1,0.2413793103448276
0.7733902987681047,0.08079272843629592,-0.5,-1,-0.27586206896551724
0.7733902987681047,0.08079272843629592,-0.4,-1,0.3103448275862069
0.7733902987681047,0.08079272843629592,-0.4,-1,-0.3448275862068966
0.8676560864451834,0.08079272843629592,-0.4,-1,0.3793103448275862
0.83563488719814,0.08079272843629592,-0.39285714285714285,-1,-0.41379310344827586
0.83563488719814,0.08079272843629592,-0.2857142857142857,-1,0.4482758620689655
0.83563488719814,0.08079272843629592,-0.2857142857142857,-1,-0.4827586206896552
0.9235038529964443,0.08079272843629592,-0.2857142857142857,0,0.5172413793103449
0.8992846331975926,0.08079272843629592,-0.2692307692307692,-1,-0.5517241379310345
0.9696910349285568,0.08079272843629592,-0.15384615384615385,-1,0.5862068965517241
0.9696910349285568,0.08079272843629592,-0.15384615384615385,-1,-0.6206896551724138
0.9973331907630256,0.08079272843629592,-0.2692307692307692,-1,0.6551724137931034
0.9973331907630256,-0.07576568547998053,-0.2692307692307692,-1,-0.6896551724137931
0.9973331907630256,-0.07576568547998053,-0.2692307692307692,-1,0.7241379310344828
0.9953219589397779,-0.07576568547998053,-0.25,-1,-0.7586206896551724
0.9953219589397779,-0.07576568547998053,-0.25,-1,0.7931034482758621
0.9953219589397779,-0.3049560751083953,-0.25,-1,-0.8275862068965517
0.9953219589397779,-0.3049560751083953,-0.125,-1,0.8620689655172413
0.9953219589397779,-0.5101626751925815,-0.125,0,-0.896551724137931
0.9953219589397779,-0.5101626751925815,-0.125,0,0.9310344827586207
0.9953219589397779,-0.7688050907865144,-0.125,-1,0.9655172413793104
0.9953219589397779,-0.7688050907865144,-0.125,-1,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.1111111111111111
0.618602140403562,0.5231883119115297,-0.5,-1,-0.2222222222222222
0.7159999233968035,0.5231883119115297,-0.5,-0.5,0.3333333333333333
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.4444444444444444
0.6705627240900138,0.5231883119115297,-0.4,-1,0.5555555555555556
0.6705627240900138,0.13854597551902348,-0.4,0,-0.6666666666666666
0.6705627240900138,0.13854597551902348,-0.4,0,0.7777777777777778
0.6705627240900138,-0.5871571770475918,-0.4,0,0.8888888888888888
0.6705627240900138,-0.5871571770475918,-0.4,0,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,-0.041666666666666664
0.618602140403562,0.5231883119115297,-0.5,-1,0.08333333333333333
0.618602140403562,0.5231883119115297,-0.40625,-1,-0.125
0.618602140403562,0.35364088408689387,-0.40625,-1,0.16666666666666666
0.618602140403562,0.35364088408689387,-0.40625,-1,-0.20833333333333334
0.618602140403562,0.2702979047745746,-0.40625,-1,0.25
0.618602140403562,0.2702979047745746,-0.3125,-1,-0.2916666666666667
0.618602140403562,0.2702979047745746,-0.3125,-1,0.3333333333333333
0.618602140403562,0.2702979047745746,-0.21875,0,-0.375
0.618602140403562,0.08079272843629592,-0.21875,-1,0.4166666666666667
0.618602140403562,0.08079272843629592,-0.125,-1,-0.4583333333333333
0.618602140403562,0.08079272843629592,-0.125,-1,0.5
0.618602140403562,0.08079272843629592,-0.125,-1,-0.5416666666666666
0.618602140403562,0.08079272843629592,-0.125,-1,0.5833333333333334
0.618602140403562,0.08079272843629592,-0.125,-1,-0.625
0.618602140403562,0.08079272843629592,-0.21875,-1,0.6666666666666666
0.7159999233968035,0.08079272843629592,-0.03125,-1,-0.7083333333333334
0.7159999233968035,0.08079272843629592,-0.03125,-1,0.75
0.810296507289733,0.08079272843629592,-0.03125,-1,-0.7916666666666666
0.810296507289733,0.08079272843629592,-0.03125,-1,0.8333333333333334
0.810296507289733,0.08079272843629592,-0.03125,0,-0.875
0.810296507289733,-0.1710821551751447,-0.03125,1,0.9166666666666666
0.810296507289733,-0.1710821551751447,-0.03125,2,-0.9583333333333334
0.810296507289733,-0.1710821551751447,-0.03125,2,-1.0
0.618602140403562,0.5231883119115297,-0.5,-1,-0.038461538461538464
0.618602140403562,0.5231883119115297,-0.5,-1,0.07692307692307693
0.7159999233968035,0.5231883119115297,-0.5,-0.5,-0.11538461538461539
0.6705627240900138,0.5231883119115297,-0.5,-1,0.15384615384615385
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.19230769230769232
0.6705627240900138,0.35364088408689387,-0.5,-1,0.23076923076923078
0.6705627240900138,0.35364088408689387,-0.4,-1,-0.2692307692307692
0.6705627240900138,0.2702979047745746,-0.4,-1,0.3076923076923077
0.6705627240900138,0.2702979047745746,-0.3,-1,-0.34615384615384615
0.6705627240900138,0.2702979047745746,-0.3,-1,0.38461538461538464
0.6705627240900138,0.2702979047745746,-0.2,-1,-0.4230769230769231
0.6705627240900138,0.2702979047745746,-0.2,-1,0.46153846153846156
0.7733902987681047,0.2702979047745746,-0.1,-1,-0.5
0.7733902987681047,0.08079272843629592,-0.1,-1,0.5384615384615384
0.7733902987681047,0.08079272843629592,-0.1,-1,-0.5769230769230769
0.7733902987681047,0.08079272843629592,-0.1,-1,0.6153846153846154
0.8676560864451834,0.08079272843629592,-0.1,0,-0.6538461538461539
0.83563488719814,0.08079272843629592,-0.07142857142857142,-1,0.6923076923076923
0.83563488719814,0.08079272843629592,0.03571428571428571,-1,-0.7307692307692307
0.83563488719814,0.08079272843629592,0.03571428571428571,-1,0.7692307692307693
0.83563488719814,0.08079272843629592,0.03571428571428571,0,-0.8076923076923077
0.7962741189882259,0.08079272843629592,0.07692307692307693,-1,0.8461538461538461
0.7962741189882259,0.08079272843629592,0.07692307692307693,0,-0.8846153846153846
0.7962741189882259,-0.07576568547998053,0.07692307692307693,0,0.9230769230769231
0.7962741189882259,-0.07576568547998053,0.07692307692307693,1,-0.9615384615384616
0.7962741189882259,-0.07576568547998053,0.07692307692307693,1,-1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.1111111111111111
0.618602140403562,0.5231883119115297,-0.5,-1,-0.2222222222222222
0.618602140403562,0.5231883119115297,-0.5,-1,0.3333333333333333
0.618602140403562,0.35364088408689387,-0.5,-1,-0.4444444444444444
0.618602140403562,0.35364088408689387,-0.40625,-1,0.5555555555555556
0.618602140403562,0.08079272843629592,-0.40625,-1,-0.6666666666666666
0.618602140403562,0.08079272843629592,-0.40625,-1,0.7777777777777778
0.618602140403562,-0.5871571770475918,-0.40625,0,0.8888888888888888
0.618602140403562,-0.5871571770475918,-0.40625,0,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.1111111111111111
0.618602140403562,0.5231883119115297,-0.5,-1,-0.2222222222222222
0.7159999233968035,0.5231883119115297,-0.5,-0.5,0.3333333333333333
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.4444444444444444
0.6705627240900138,0.5231883119115297,-0.4,-1,0.5555555555555556
0.6705627240900138,0.13854597551902348,-0.4,0,-0.6666666666666666
0.6705627240900138,0.13854597551902348,-0.4,0,0.7777777777777778
0.6705627240900138,-0.5871571770475918,-0.4,0,0.8888888888888888
0.6705627240900138,-0.5871571770475918,-0.4,0,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.022222222222222223
0.618602140403562,0.5231883119115297,-0.5,-1,-0.044444444444444446
0.7159999233968035,0.5231883119115297,-0.5,-0.5,0.06666666666666667
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.08888888888888889
0.6705627240900138,0.5231883119115297,-0.4,-1,0.1111111111111111
0.6705627240900138,0.5231883119115297,-0.4,-1,-0.13333333333333333
0.6705627240900138,0.5231883119115297,-0.4,-0.5,0.15555555555555556
0.6705627240900138,0.5231883119115297,-0.4,-0.5,-0.17777777777777778
0.6705627240900138,0.5231883119115297,-0.4,-0.0,0.2
0.618602140403562,0.5231883119115297,-0.39285714285714285,-0.5,-0.2222222222222222
0.7298132354414835,0.5231883119115297,-0.39285714285714285,-0.0,0.24444444444444444
0.6785701247111717,0.5231883119115297,-0.38461538461538464,-0.5,-0.26666666666666666
0.6785701247111717,0.5231883119115297,-0.38461538461538464,-0.5,0.28888888888888886
0.6785701247111717,0.13854597551902348,-0.38461538461538464,-1,-0.3111111111111111
0.6785701247111717,0.13854597551902348,-0.38461538461538464,0,0.3333333333333333
0.6785701247111717,0.13854597551902348,-0.38461538461538464,0,-0.35555555555555557
0.6785701247111717,0.13854597551902348,-0.38461538461538464,0,0.37777777777777777
0.6785701247111717,-0.07576568547998053,-0.38461538461538464,-1,-0.4
0.6785701247111717,-0.07576568547998053,-0.38461538461538464,-1,0.4222222222222222
0.618602140403562,-0.07576568547998053,-0.375,-1,-0.4444444444444444
0.618602140403562,-0.07576568547998053,-0.375,-1,0.4666666666666667
0.618602140403562,-0.07576568547998053,-0.375,-1,-0.4888888888888889
0.618602140403562,-0.07576568547998053,-0.25,0,0.5111111111111111
0.618602140403562,-0.07576568547998053,-0.25,0,-0.5333333333333333
0.618602140403562,-0.07576568547998053,-0.125,1,0.5555555555555556
0.618602140403562,-0.07576568547998053,0.125,1,-0.5777777777777777
0.618602140403562,-0.07576568547998053,0.125,1,0.6
0.5488183748684272,-0.07576568547998053,0.18181818181818182,0,-0.6222222222222222
0.5488183748684272,-0.07576568547998053,0.045454545454545456,1,0.6444444444444445
0.5488183748684272,-0.07576568547998053,0.18181818181818182,1,-0.6666666666666666
0.5488183748684272,-0.07576568547998053,0.045454545454545456,0,0.6888888888888889
0.5488183748684272,-0.07576568547998053,-0.09090909090909091,0,-0.7111111111111111
0.5488183748684272,-0.07576568547998053,-0.09090909090909091,1,0.7333333333333333
0.46814303920868294,-0.07576568547998053,-0.05,1,-0.7555555555555555
0.618602140403562,-0.07576568547998053,-0.05,1,0.7777777777777778
0.618602140403562,-0.07576568547998053,0.25,1,-0.8
0.618602140403562,-0.07576568547998053,0.1,0,0.8222222222222222
0.618602140403562,-0.07576568547998053,0.1,0,-0.8444444444444444
0.618602140403562,-0.07576568547998053,0.25,1,0.8666666666666667
0.5335881233554425,-0.07576568547998053,0.16666666666666666,0,-0.8888888888888888
0.5335881233554425,-0.07576568547998053,0.0,0,0.9111111111111111
0.5335881233554425,-0.07576568547998053,0.0,0,-0.9333333333333333
0.5335881233554425,-0.07576568547998053,0.16666666666666666,0,0.9555555555555556
0.5335881233554425,-0.5871571770475918,0.16666666666666666,-1,0.9777777777777777
0.5335881233554425,-0.5871571770475918,0.16666666666666666,-1,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.034482758620689655
0.618602140403562,0.5231883119115297,-0.5,-1,-0.06896551724137931
0.7159999233968035,0.5231883119115297,-0.5,-0.5,0.10344827586206896
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.13793103448275862
0.6705627240900138,0.5231883119115297,-0.5,-0.5,0.1724137931034483
0.6705627240900138,0.5231883119115297,-0.5,-0.5,-0.20689655172413793
0.7733902987681047,0.5231883119115297,-0.5,-0.0,0.2413793103448276
0.7298132354414835,0.5231883119115297,-0.5,-0.5,-0.27586206896551724
0.7298132354414835,0.5231883119115297,-0.5,-0.0,0.3103448275862069
0.6785701247111717,0.5231883119115297,-0.5,-0.5,-0.3448275862068966
0.6785701247111717,0.5231883119115297,-0.5,-0.0,0.3793103448275862
0.6785701247111717,0.5231883119115297,-0.5,-0.0,-0.41379310344827586
0.7962741189882259,0.5231883119115297,-0.5,-0.0,0.4482758620689655
0.748106575772014,0.5231883119115297,-0.5,-0.0,-0.4827586206896552
0.8676560864451834,0.5231883119115297,-0.5,0.5,0.5172413793103449
0.8265368049443729,0.5231883119115297,-0.5,-0.0,-0.5517241379310345
0.8265368049443729,0.5231883119115297,-0.5,0.5,0.5862068965517241
0.8265368049443729,0.35364088408689387,-0.5,-1,-0.6206896551724138
0.9363744331527413,0.35364088408689387,-0.36363636363636365,-1,0.6551724137931034
0.9363744331527413,0.08079272843629592,-0.36363636363636365,-1,-0.6896551724137931
0.9363744331527413,0.08079272843629592,-0.22727272727272727,-1,0.7241379310344828
0.9363744331527413,0.08079272843629592,-0.22727272727272727,-1,-0.7586206896551724
0.9363744331527413,0.08079272843629592,-0.09090909090909091,-1,0.7931034482758621
0.9363744331527413,-0.07576568547998053,-0.09090909090909091,-1,-0.8275862068965517
0.9363744331527413,-0.07576568547998053,-0.09090909090909091,-1,0.8620689655172413
0.9080905203598977,-0.07576568547998053,-0.05,-1,-0.896551724137931
0.9080905203598977,-0.07576568547998053,0.1,0,0.9310344827586207
0.9080905203598977,-0.5871571770475918,0.1,-1,0.9655172413793104
0.9080905203598977,-0.5871571770475918,0.1,-1,1.0
0.618602140403562,0.5231883119115297,-0.5,-1,0.034482758620689655
0.618602140403562,0.5231883119115297,-0.5,-1,-0.06896551724137931
0.7159999233968035,0.5231883119115297,-0.5,-0.5,0.10344827586206896
0.6705627240900138,0.5231883119115297,-0.5,-1,-0.13793103448275862
0.6705627240900138,0.5231883119115297,-0.5,-0.5,0.1724137931034483
0.6705627240900138,0.5231883119115297,-0.5,-0.5,-0.20689655172413793
0.7733902987681047,0.5231883119115297,-0.5,-0.0,0.2413793103448276
0.7298132354414835,0.5231883119115297,-0.5,-0.5,-0.27586206896551724
0.7298132354414835,0.5231883119115297,-0.5,-0.0,0.3103448275862069
0.6785701247111717,0.5231883119115297,-0.5,-0.5,-0.3448275862068966
